Year,Source,Target,NbOfMention,TargetID,SourceID
2017,NAWI_Graz,Valencia_UPV,1,2269,2348
2017,NCKU_Tainan,NCTU_Formosa,2,2262,2275
2017,NCKU_Tainan,Pasteur_Paris,2,2198,2275
2017,NCKU_Tainan,Bristol,5,2293,2275
2017,NCKU_Tainan,Mingdao,2,2230,2275
2017,NCKU_Tainan,NTHU_Taiwan,1,2354,2275
2017,NCKU_Tainan,Lund,1,2266,2275
2017,NCKU_Tainan,Sydney_Australia,1,2417,2275
2017,NCKU_Tainan,UCC_Ireland,1,2344,2275
2017,NCKU_Tainan,NYMU-Taipei,2,2350,2275
2017,NCKU_Tainan,Peshawar,1,2518,2275
2017,NCKU_Tainan,Rice,1,2194,2275
2017,NCKU_Tainan,SiCAU-China,1,2311,2275
2017,NCKU_Tainan,MIT,1,2429,2275
2017,NCTU_Formosa,SZU-China,2,2232,2262
2017,NCTU_Formosa,TCFSH_Taiwan,2,2383,2262
2017,NCTU_Formosa,BostonU,2,2411,2262
2017,NCTU_Formosa,MIT,1,2429,2262
2017,NCTU_Formosa,Rice,1,2194,2262
2017,NCTU_Formosa,Pasteur_Paris,1,2198,2262
2017,NCTU_Formosa,Sydney_Australia,1,2417,2262
2017,NCTU_Formosa,UCC_Ireland,1,2344,2262
2017,NCTU_Formosa,HUST-China,1,2336,2262
2017,NCTU_Formosa,Mingdao,1,2230,2262
2017,NCTU_Formosa,NTHU_Taiwan,1,2354,2262
2017,NCTU_Formosa,Peshawar,1,2518,2262
2017,NCTU_Formosa,Aachen,3,2225,2262
2017,NCTU_Formosa,TU_Darmstadt,2,2380,2262
2017,NCTU_Formosa,Valencia_UPV,2,2269,2262
2017,NCTU_Formosa,Groningen,1,2361,2262
2017,NCTU_Formosa,Stanford-Brown,1,2485,2262
2017,NCTU_Formosa,William_and_Mary,1,2333,2262
2017,NCTU_Formosa,SiCAU-China,1,2311,2262
2017,NCTU_Formosa,Paris_Bettencourt,1,2510,2262
2017,NCTU_Formosa,BostonU_HW,1,2409,2262
2017,NCTU_Formosa,Heidelberg,1,2398,2262
2017,NCTU_Formosa,Penn,1,2456,2262
2017,NEFU_China,NCTU_Formosa,1,2262,2302
2017,NEFU_China,Pasteur_Paris,2,2198,2302
2017,NEFU_China,Duke,1,2464,2302
2017,NEFU_China,HFUT-China,2,2466,2302
2017,NEFU_China,Nanjing-China,2,2257,2302
2017,NEFU_China,NKU_China,2,2280,2302
2017,NEFU_China,SiCAU-China,2,2311,2302
2017,NEFU_China,William_and_Mary,2,2333,2302
2017,NEFU_China,Sydney_Australia,1,2417,2302
2017,NEFU_China,UCC_Ireland,1,2344,2302
2017,NEFU_China,Aachen,3,2225,2302
2017,NEFU_China,TU_Darmstadt,2,2380,2302
2017,NEFU_China,Valencia_UPV,2,2269,2302
2017,NEFU_China,Stanford-Brown,1,2485,2302
2017,NEFU_China,Heidelberg,2,2398,2302
2017,NEFU_China,MIT,1,2429,2302
2017,NEFU_China,Paris_Bettencourt,1,2510,2302
2017,NEFU_China,BostonU,1,2411,2302
2017,NEFU_China,BostonU_HW,1,2409,2302
2017,NEFU_China,OUC-China,1,2314,2302
2017,NEFU_China,Stony_Brook,1,2196,2302
2017,NEU-China,Jilin_China,1,2317,2288
2017,NEU-China,Lanzhou,1,2377,2288
2017,NEU-China,NKU_China,1,2280,2288
2017,NEU-China,Pasteur_Paris,1,2198,2288
2017,NEU-China,Sydney_Australia,1,2417,2288
2017,NEU-China,UCC_Ireland,1,2344,2288
2017,NEU-China,Aachen,3,2225,2288
2017,NEU-China,TU_Darmstadt,2,2380,2288
2017,NEU-China,Valencia_UPV,2,2269,2288
2017,NEU-China,Stanford-Brown,1,2485,2288
2017,NEU-China,William_and_Mary,1,2333,2288
2017,NEU-China,Cornell,1,2296,2288
2017,NEU-China,Kyoto,1,2403,2288
2017,NEU-China,Munich,2,2323,2288
2017,NEU-China,SiCAU-China,1,2311,2288
2017,NEU-China,Paris_Bettencourt,1,2510,2288
2017,NEU-China,Washington,1,2391,2288
2017,NEU-China,BostonU,1,2411,2288
2017,NEU-China,BostonU_HW,1,2409,2288
2017,NEU-China,Heidelberg,1,2398,2288
2017,NEU-China,Harvard,1,2251,2288
2017,NEU-China,Tsinghua,1,2247,2288
2017,Newcastle,Evry_Paris-Saclay,8,2448,2205
2017,Newcastle,Exeter,7,2324,2205
2017,Newcastle,MIT,12,2429,2205
2017,Newcastle,Penn,1,2456,2205
2017,Newcastle,Aalto-Helsinki,5,2342,2205
2017,Newcastle,DTU-Denmark,2,2355,2205
2017,Newcastle,Michigan,2,2301,2205
2017,Newcastle,Munich,2,2323,2205
2017,Newcastle,SDU-Denmark,2,2449,2205
2017,Newcastle,Edinburgh_OG,4,2330,2205
2017,Newcastle,Washington,1,2391,2205
2017,Newcastle,BostonU,2,2411,2205
2017,Newcastle,NCTU_Formosa,1,2262,2205
2017,Newcastle,Pasteur_Paris,1,2198,2205
2017,Newcastle,Sydney_Australia,1,2417,2205
2017,Newcastle,UCC_Ireland,1,2344,2205
2017,Newcastle,Aachen,2,2225,2205
2017,Newcastle,TU_Darmstadt,1,2380,2205
2017,Newcastle,Valencia_UPV,2,2269,2205
2017,Newcastle,Cornell,1,2296,2205
2017,Newcastle,Kyoto,1,2403,2205
2017,Newcastle,Stanford-Brown,1,2485,2205
2017,Newcastle,SiCAU-China,1,2311,2205
2017,Newcastle,Groningen,2,2361,2205
2017,Newcastle,Uppsala,3,2423,2205
2017,Newcastle,BostonU_HW,1,2409,2205
2017,Newcastle,Heidelberg,1,2398,2205
2017,Newcastle,Amsterdam,1,2385,2205
2017,Newcastle,Manchester,1,2213,2205
2017,NIPER-Guwahati,Aachen,11,2225,2473
2017,NIPER-Guwahati,NCTU_Formosa,2,2262,2473
2017,NIPER-Guwahati,Pasteur_Paris,2,2198,2473
2017,NIPER-Guwahati,Exeter,1,2324,2473
2017,NIPER-Guwahati,BostonU,2,2411,2473
2017,NIPER-Guwahati,MIT,2,2429,2473
2017,NIPER-Guwahati,SiCAU-China,2,2311,2473
2017,NIPER-Guwahati,William_and_Mary,2,2333,2473
2017,NIPER-Guwahati,Sydney_Australia,1,2417,2473
2017,NIPER-Guwahati,UCC_Ireland,1,2344,2473
2017,NIPER-Guwahati,Bielefeld-CeBiTec,1,2201,2473
2017,NIPER-Guwahati,Calgary,1,2260,2473
2017,NIPER-Guwahati,Cornell,2,2296,2473
2017,NIPER-Guwahati,Manchester,2,2213,2473
2017,NIPER-Guwahati,TU_Darmstadt,2,2380,2473
2017,NIPER-Guwahati,Valencia_UPV,2,2269,2473
2017,NIPER-Guwahati,Stanford-Brown,1,2485,2473
2017,NIPER-Guwahati,ETH_Zurich,1,2500,2473
2017,NIPER-Guwahati,Waterloo,1,2475,2473
2017,NIPER-Guwahati,Kyoto,1,2403,2473
2017,NIPER-Guwahati,Heidelberg,2,2398,2473
2017,NIPER-Guwahati,Paris_Bettencourt,1,2510,2473
2017,NIPER-Guwahati,BostonU_HW,1,2409,2473
2017,NIPER-Guwahati,OUC-China,1,2314,2473
2017,NIPER-Guwahati,Stony_Brook,1,2196,2473
2017,NJU-China,NCTU_Formosa,2,2262,2208
2017,NJU-China,Pasteur_Paris,2,2198,2208
2017,NJU-China,MIT,19,2429,2208
2017,NJU-China,Hamburg,1,2401,2208
2017,NJU-China,CPU_CHINA,1,2506,2208
2017,NJU-China,NUDT_CHINA,1,2440,2208
2017,NJU-China,SYSU-Software,6,2214,2208
2017,NJU-China,Wageningen_UR,1,2387,2208
2017,NJU-China,BostonU,2,2411,2208
2017,NJU-China,SiCAU-China,2,2311,2208
2017,NJU-China,William_and_Mary,2,2333,2208
2017,NJU-China,Sydney_Australia,1,2417,2208
2017,NJU-China,UCC_Ireland,1,2344,2208
2017,NJU-China,Aachen,3,2225,2208
2017,NJU-China,TU_Darmstadt,1,2380,2208
2017,NJU-China,Valencia_UPV,2,2269,2208
2017,NJU-China,Penn,3,2456,2208
2017,NJU-China,Stanford-Brown,1,2485,2208
2017,NJU-China,Heidelberg,2,2398,2208
2017,NJU-China,York,1,2489,2208
2017,NJU-China,BostonU_HW,1,2409,2208
2017,NKU_China,NCTU_Formosa,2,2262,2280
2017,NKU_China,Pasteur_Paris,2,2198,2280
2017,NKU_China,Northwestern,2,2396,2280
2017,NKU_China,Tianjin,4,2407,2280
2017,NKU_China,HFUT-China,1,2466,2280
2017,NKU_China,Jilin_China,1,2317,2280
2017,NKU_China,NEU-China,1,2288,2280
2017,NKU_China,BostonU,2,2411,2280
2017,NKU_China,MIT,6,2429,2280
2017,NKU_China,SiCAU-China,2,2311,2280
2017,NKU_China,William_and_Mary,2,2333,2280
2017,NKU_China,Sydney_Australia,1,2417,2280
2017,NKU_China,UCC_Ireland,1,2344,2280
2017,NKU_China,Bielefeld-CeBiTec,1,2201,2280
2017,NKU_China,Calgary,1,2260,2280
2017,NKU_China,Cornell,1,2296,2280
2017,NKU_China,Manchester,1,2213,2280
2017,NKU_China,Aachen,3,2225,2280
2017,NKU_China,TU_Darmstadt,2,2380,2280
2017,NKU_China,Valencia_UPV,2,2269,2280
2017,NKU_China,BIT,5,2305,2280
2017,NKU_China,FSU,6,2367,2280
2017,NKU_China,UCL,2,2332,2280
2017,NKU_China,Stanford-Brown,1,2485,2280
2017,NKU_China,Paris_Bettencourt,1,2510,2280
2017,NKU_China,TJU_China,1,2328,2280
2017,NKU_China,BostonU_HW,1,2409,2280
2017,NKU_China,Heidelberg,1,2398,2280
2017,NKU_China,UAlberta,1,2389,2280
2017,NortheasternU-Boston,Northwestern,30,2396,2431
2017,NortheasternU-Boston,NCTU_Formosa,1,2262,2431
2017,NortheasternU-Boston,Pasteur_Paris,2,2198,2431
2017,NortheasternU-Boston,Harvard,1,2251,2431
2017,NortheasternU-Boston,INSA-UPS_France,1,2278,2431
2017,NortheasternU-Boston,MIT,3,2429,2431
2017,NortheasternU-Boston,Sydney_Australia,1,2417,2431
2017,NortheasternU-Boston,UCC_Ireland,1,2344,2431
2017,NortheasternU-Boston,Bielefeld-CeBiTec,1,2201,2431
2017,NortheasternU-Boston,Calgary,1,2260,2431
2017,NortheasternU-Boston,Aachen,3,2225,2431
2017,NortheasternU-Boston,TU_Darmstadt,1,2380,2431
2017,NortheasternU-Boston,Valencia_UPV,2,2269,2431
2017,NortheasternU-Boston,Stanford-Brown,1,2485,2431
2017,NortheasternU-Boston,William_and_Mary,1,2333,2431
2017,NortheasternU-Boston,ETH_Zurich,1,2500,2431
2017,NortheasternU-Boston,Manchester,1,2213,2431
2017,NortheasternU-Boston,Waterloo,1,2475,2431
2017,NortheasternU-Boston,SiCAU-China,1,2311,2431
2017,NortheasternU-Boston,BostonU,1,2411,2431
2017,NortheasternU-Boston,BostonU_HW,1,2409,2431
2017,NortheasternU-Boston,Heidelberg,1,2398,2431
2017,NortheasternU-Boston,Penn,1,2456,2431
2017,Northwestern,NCTU_Formosa,1,2262,2396
2017,Northwestern,Pasteur_Paris,2,2198,2396
2017,Northwestern,Cornell,3,2296,2396
2017,Northwestern,WashU_StLouis,1,2195,2396
2017,Northwestern,Cologne-Duesseldorf,1,2271,2396
2017,Northwestern,Oxford,2,2450,2396
2017,Northwestern,UNebraska-Lincoln,1,2461,2396
2017,Northwestern,Sydney_Australia,1,2417,2396
2017,Northwestern,UCC_Ireland,1,2344,2396
2017,Northwestern,Aachen,3,2225,2396
2017,Northwestern,TU_Darmstadt,1,2380,2396
2017,Northwestern,Valencia_UPV,2,2269,2396
2017,Northwestern,Stanford-Brown,1,2485,2396
2017,Northwestern,William_and_Mary,1,2333,2396
2017,Northwestern,Kyoto,1,2403,2396
2017,Northwestern,SiCAU-China,1,2311,2396
2017,Northwestern,NTNU_Trondheim,1,2265,2396
2017,Northwestern,BostonU,1,2411,2396
2017,Northwestern,BostonU_HW,1,2409,2396
2017,Northwestern,Heidelberg,1,2398,2396
2017,Northwestern,Greece,2,2364,2396
2017,Northwestern,MIT,2,2429,2396
2017,NPU-China,Northwestern,1,2396,2347
2017,NPU-China,Tianjin,3,2407,2347
2017,NPU-China,NCTU_Formosa,1,2262,2347
2017,NPU-China,Pasteur_Paris,2,2198,2347
2017,NPU-China,SCUT-FSE-CHINA,2,2325,2347
2017,NPU-China,SiCAU-China,5,2311,2347
2017,NPU-China,HZAU-China,1,2381,2347
2017,NPU-China,NAU-CHINA,1,2365,2347
2017,NPU-China,Tsinghua,1,2247,2347
2017,NPU-China,Tsinghua-A,1,2250,2347
2017,NPU-China,TUST_China,1,2267,2347
2017,NPU-China,UESTC-China,1,2286,2347
2017,NPU-China,USTC,1,2242,2347
2017,NPU-China,XMU-China,1,2310,2347
2017,NPU-China,William_and_Mary,2,2333,2347
2017,NPU-China,Sydney_Australia,1,2417,2347
2017,NPU-China,UCC_Ireland,1,2344,2347
2017,NPU-China,Aachen,5,2225,2347
2017,NPU-China,Stanford-Brown,1,2485,2347
2017,NPU-China,Manchester,1,2213,2347
2017,NPU-China,Cornell,1,2296,2347
2017,NPU-China,Kyoto,1,2403,2347
2017,NPU-China,Heidelberg,2,2398,2347
2017,NPU-China,MIT,1,2429,2347
2017,NPU-China,Paris_Bettencourt,1,2510,2347
2017,NPU-China,TU_Darmstadt,1,2380,2347
2017,NPU-China,BostonU,1,2411,2347
2017,NPU-China,BostonU_HW,1,2409,2347
2017,NPU-China,Valencia_UPV,1,2269,2347
2017,NPU-China,OUC-China,1,2314,2347
2017,NPU-China,Stony_Brook,1,2196,2347
2017,NTHU_Taiwan,Tsinghua,1,2247,2354
2017,NTHU_Taiwan,NAU-CHINA,1,2365,2354
2017,NTHU_Taiwan,NCKU_Tainan,2,2275,2354
2017,NTHU_Taiwan,SECA_NZ,2,2291,2354
2017,NTHU_Taiwan,TUDelft,1,2306,2354
2017,NTHU_Taiwan,WLC-Milwaukee,3,2452,2354
2017,NTHU_Taiwan,Penn,1,2456,2354
2017,NTHU_Taiwan,Greece,1,2364,2354
2017,NTHU_Taiwan,IISER-Mohali-INDIA,1,2320,2354
2017,NTHU_Taiwan,Pasteur_Paris,1,2198,2354
2017,NTHU_Taiwan,Sydney_Australia,1,2417,2354
2017,NTHU_Taiwan,UCC_Ireland,1,2344,2354
2017,NTHU_Taiwan,CGU_Taiwan,1,2376,2354
2017,NTHU_Taiwan,NCTU_Formosa,1,2262,2354
2017,NTHU_Taiwan,NYMU-Taipei,1,2350,2354
2017,NTHU_Taiwan,Pittsburgh,1,2476,2354
2017,NTHU_Taiwan,Aachen,1,2225,2354
2017,NTHU_Taiwan,Stanford-Brown,1,2485,2354
2017,NTHU_Taiwan,William_and_Mary,1,2333,2354
2017,NTHU_Taiwan,Heidelberg,1,2398,2354
2017,NTHU_Taiwan,MIT,1,2429,2354
2017,NTHU_Taiwan,SiCAU-China,1,2311,2354
2017,NTNU_Trondheim,UiOslo_Norway,3,2424,2265
2017,NTNU_Trondheim,BostonU,2,2411,2265
2017,NTNU_Trondheim,MIT,1,2429,2265
2017,NTNU_Trondheim,NCTU_Formosa,1,2262,2265
2017,NTNU_Trondheim,Pasteur_Paris,1,2198,2265
2017,NTNU_Trondheim,Sydney_Australia,1,2417,2265
2017,NTNU_Trondheim,UCC_Ireland,1,2344,2265
2017,NTNU_Trondheim,Bielefeld-CeBiTec,1,2201,2265
2017,NTNU_Trondheim,Calgary,1,2260,2265
2017,NTNU_Trondheim,Aachen,2,2225,2265
2017,NTNU_Trondheim,Stanford-Brown,1,2485,2265
2017,NTNU_Trondheim,William_and_Mary,1,2333,2265
2017,NTNU_Trondheim,SiCAU-China,1,2311,2265
2017,NTNU_Trondheim,BostonU_HW,1,2409,2265
2017,NTNU_Trondheim,Heidelberg,1,2398,2265
2017,NTNU_Trondheim,Valencia_UPV,1,2269,2265
2017,NTU_SINGAPORE,NCTU_Formosa,2,2262,2316
2017,NTU_SINGAPORE,Pasteur_Paris,2,2198,2316
2017,NTU_SINGAPORE,Macquarie_Australia,1,2300,2316
2017,NTU_SINGAPORE,NUS_Singapore,1,2447,2316
2017,NTU_SINGAPORE,MIT,5,2429,2316
2017,NTU_SINGAPORE,BostonU,2,2411,2316
2017,NTU_SINGAPORE,Sydney_Australia,1,2417,2316
2017,NTU_SINGAPORE,UCC_Ireland,1,2344,2316
2017,NTU_SINGAPORE,Freiburg,1,2295,2316
2017,NTU_SINGAPORE,Aachen,3,2225,2316
2017,NTU_SINGAPORE,TU_Darmstadt,1,2380,2316
2017,NTU_SINGAPORE,Valencia_UPV,2,2269,2316
2017,NTU_SINGAPORE,Stanford-Brown,1,2485,2316
2017,NTU_SINGAPORE,William_and_Mary,1,2333,2316
2017,NTU_SINGAPORE,ETH_Zurich,1,2500,2316
2017,NTU_SINGAPORE,Manchester,1,2213,2316
2017,NTU_SINGAPORE,Waterloo,1,2475,2316
2017,NTU_SINGAPORE,Cornell,1,2296,2316
2017,NTU_SINGAPORE,Kyoto,1,2403,2316
2017,NTU_SINGAPORE,Heidelberg,2,2398,2316
2017,NTU_SINGAPORE,SiCAU-China,1,2311,2316
2017,NTU_SINGAPORE,BostonU_HW,1,2409,2316
2017,NUDT_CHINA,NCTU_Formosa,1,2262,2440
2017,NUDT_CHINA,Pasteur_Paris,2,2198,2440
2017,NUDT_CHINA,Lanzhou,3,2377,2440
2017,NUDT_CHINA,BGIC-Union,3,2371,2440
2017,NUDT_CHINA,NJU-China,1,2208,2440
2017,NUDT_CHINA,Sydney_Australia,1,2417,2440
2017,NUDT_CHINA,UCC_Ireland,1,2344,2440
2017,NUDT_CHINA,Aachen,3,2225,2440
2017,NUDT_CHINA,TU_Darmstadt,1,2380,2440
2017,NUDT_CHINA,Valencia_UPV,2,2269,2440
2017,NUDT_CHINA,Stanford-Brown,1,2485,2440
2017,NUDT_CHINA,William_and_Mary,1,2333,2440
2017,NUDT_CHINA,SiCAU-China,1,2311,2440
2017,NUDT_CHINA,BostonU,1,2411,2440
2017,NUDT_CHINA,BostonU_HW,1,2409,2440
2017,NUDT_CHINA,Heidelberg,1,2398,2440
2017,NUS_Singapore,NCTU_Formosa,2,2262,2447
2017,NUS_Singapore,Pasteur_Paris,2,2198,2447
2017,NUS_Singapore,Cologne-Duesseldorf,2,2271,2447
2017,NUS_Singapore,INSA-UPS_France,1,2278,2447
2017,NUS_Singapore,Newcastle,2,2205,2447
2017,NUS_Singapore,NTU_SINGAPORE,1,2316,2447
2017,NUS_Singapore,Peshawar,2,2518,2447
2017,NUS_Singapore,Stockholm,3,2235,2447
2017,NUS_Singapore,US_AFRL_CarrollHS,2,2522,2447
2017,NUS_Singapore,York,2,2489,2447
2017,NUS_Singapore,BostonU,2,2411,2447
2017,NUS_Singapore,MIT,1,2429,2447
2017,NUS_Singapore,SiCAU-China,2,2311,2447
2017,NUS_Singapore,William_and_Mary,1,2333,2447
2017,NUS_Singapore,Sydney_Australia,1,2417,2447
2017,NUS_Singapore,UCC_Ireland,1,2344,2447
2017,NUS_Singapore,Aachen,2,2225,2447
2017,NUS_Singapore,TU_Darmstadt,2,2380,2447
2017,NUS_Singapore,Valencia_UPV,2,2269,2447
2017,NUS_Singapore,NYMU-Taipei,3,2350,2447
2017,NUS_Singapore,Wageningen_UR,2,2387,2447
2017,NUS_Singapore,Paris_Bettencourt,1,2510,2447
2017,NUS_Singapore,BostonU_HW,1,2409,2447
2017,NUS_Singapore,Heidelberg,1,2398,2447
2017,NU_Kazakhstan,NCTU_Formosa,1,2262,2516
2017,NU_Kazakhstan,Pasteur_Paris,2,2198,2516
2017,NU_Kazakhstan,Amazonas_Brazil,1,2457,2516
2017,NU_Kazakhstan,BIT,1,2305,2516
2017,NU_Kazakhstan,CCA_San_Diego,1,2491,2516
2017,NU_Kazakhstan,IIT-Madras,1,2318,2516
2017,NU_Kazakhstan,Moscow_RF,1,2488,2516
2017,NU_Kazakhstan,ULaVerne_Collab,1,2215,2516
2017,NU_Kazakhstan,SYSU-Software,1,2214,2516
2017,NU_Kazakhstan,Wageningen_UR,1,2387,2516
2017,NU_Kazakhstan,SiCAU-China,2,2311,2516
2017,NU_Kazakhstan,William_and_Mary,2,2333,2516
2017,NU_Kazakhstan,Sydney_Australia,1,2417,2516
2017,NU_Kazakhstan,UCC_Ireland,1,2344,2516
2017,NU_Kazakhstan,Aachen,3,2225,2516
2017,NU_Kazakhstan,TU_Darmstadt,1,2380,2516
2017,NU_Kazakhstan,Valencia_UPV,2,2269,2516
2017,NU_Kazakhstan,Stanford-Brown,1,2485,2516
2017,NU_Kazakhstan,Cornell,1,2296,2516
2017,NU_Kazakhstan,Kyoto,1,2403,2516
2017,NU_Kazakhstan,BostonU,1,2411,2516
2017,NU_Kazakhstan,BostonU_HW,1,2409,2516
2017,NU_Kazakhstan,Heidelberg,1,2398,2516
2017,NWU-CHINA,Northwestern,3,2396,2399
2017,NWU-CHINA,NPU-China,1,2347,2399
2017,NWU-CHINA,OUC-China,1,2314,2399
2017,NWU-CHINA,Sydney_Australia,3,2417,2399
2017,NWU-CHINA,SiCAU-China,2,2311,2399
2017,NWU-CHINA,William_and_Mary,2,2333,2399
2017,NWU-CHINA,Pasteur_Paris,1,2198,2399
2017,NWU-CHINA,UCC_Ireland,1,2344,2399
2017,NWU-CHINA,Aachen,3,2225,2399
2017,NWU-CHINA,TU_Darmstadt,2,2380,2399
2017,NWU-CHINA,Valencia_UPV,2,2269,2399
2017,NWU-CHINA,Stanford-Brown,1,2485,2399
2017,NWU-CHINA,Paris_Bettencourt,1,2510,2399
2017,NWU-CHINA,BostonU,1,2411,2399
2017,NWU-CHINA,BostonU_HW,1,2409,2399
2017,NWU-CHINA,Heidelberg,1,2398,2399
2017,NYMU-Taipei,CCU_Taiwan,3,2292,2350
2017,NYMU-Taipei,Franconia,2,2419,2350
2017,NYMU-Taipei,KU_Leuven,2,2263,2350
2017,NYMU-Taipei,Peshawar,2,2518,2350
2017,NYMU-Taipei,TAS_Taipei,6,2229,2350
2017,NYMU-Taipei,CGU_Taiwan,2,2376,2350
2017,NYMU-Taipei,CSMU_NCHU_Taiwan,1,2382,2350
2017,NYMU-Taipei,NCTU_Formosa,2,2262,2350
2017,NYMU-Taipei,NTHU_Taiwan,1,2354,2350
2017,NYMU-Taipei,Peking,1,2243,2350
2017,NYMU-Taipei,Heidelberg,1,2398,2350
2017,NYU_Abu_Dhabi,UrbanTundra_Edmonton,17,2397,2495
2017,NYU_Abu_Dhabi,ETH_Zurich,5,2500,2495
2017,NYU_Abu_Dhabi,Cologne-Duesseldorf,2,2271,2495
2017,NYU_Abu_Dhabi,Evry_Paris-Saclay,2,2448,2495
2017,NYU_Abu_Dhabi,Groningen,3,2361,2495
2017,NYU_Abu_Dhabi,Munich,2,2323,2495
2017,NYU_Abu_Dhabi,Pasteur_Paris,3,2198,2495
2017,NYU_Abu_Dhabi,Vilnius-Lithuania,3,2259,2495
2017,NYU_Abu_Dhabi,UNebraska-Lincoln,1,2461,2495
2017,NYU_Abu_Dhabi,York,3,2489,2495
2017,NYU_Abu_Dhabi,Sydney_Australia,1,2417,2495
2017,NYU_Abu_Dhabi,UCC_Ireland,1,2344,2495
2017,NYU_Abu_Dhabi,Aachen,4,2225,2495
2017,NYU_Abu_Dhabi,TU_Darmstadt,1,2380,2495
2017,NYU_Abu_Dhabi,Valencia_UPV,2,2269,2495
2017,NYU_Abu_Dhabi,Stanford-Brown,1,2485,2495
2017,NYU_Abu_Dhabi,William_and_Mary,1,2333,2495
2017,NYU_Abu_Dhabi,Cornell,1,2296,2495
2017,NYU_Abu_Dhabi,Kyoto,1,2403,2495
2017,NYU_Abu_Dhabi,MIT,15,2429,2495
2017,NYU_Abu_Dhabi,Uppsala,1,2423,2495
2017,NYU_Abu_Dhabi,SiCAU-China,1,2311,2495
2017,NYU_Abu_Dhabi,BostonU,1,2411,2495
2017,NYU_Abu_Dhabi,BostonU_HW,1,2409,2495
2017,NYU_Abu_Dhabi,Heidelberg,1,2398,2495
2017,NYU_Abu_Dhabi,Northwestern,1,2396,2495
2017,NYU_Abu_Dhabi,Stockholm,1,2235,2495
2017,NYU_Abu_Dhabi,UCL,1,2332,2495
2017,NYU_Abu_Dhabi,Waterloo,1,2475,2495
2017,NYU_Shanghai,Fudan,3,2446,2400
2017,NYU_Shanghai,SiCAU-China,2,2311,2400
2017,NYU_Shanghai,William_and_Mary,2,2333,2400
2017,NYU_Shanghai,Pasteur_Paris,1,2198,2400
2017,NYU_Shanghai,Sydney_Australia,1,2417,2400
2017,NYU_Shanghai,UCC_Ireland,1,2344,2400
2017,NYU_Shanghai,Bielefeld-CeBiTec,1,2201,2400
2017,NYU_Shanghai,Calgary,1,2260,2400
2017,NYU_Shanghai,Aachen,3,2225,2400
2017,NYU_Shanghai,TU_Darmstadt,1,2380,2400
2017,NYU_Shanghai,Valencia_UPV,2,2269,2400
2017,NYU_Shanghai,Stanford-Brown,1,2485,2400
2017,NYU_Shanghai,ETH_Zurich,1,2500,2400
2017,NYU_Shanghai,Manchester,1,2213,2400
2017,NYU_Shanghai,Waterloo,1,2475,2400
2017,NYU_Shanghai,Heidelberg,2,2398,2400
2017,NYU_Shanghai,MIT,1,2429,2400
2017,NYU_Shanghai,BostonU,1,2411,2400
2017,NYU_Shanghai,BostonU_HW,1,2409,2400
2017,NYU_Shanghai,OUC-China,1,2314,2400
2017,NYU_Shanghai,Stony_Brook,1,2196,2400
2017,OUC-China,NCTU_Formosa,1,2262,2314
2017,OUC-China,Pasteur_Paris,2,2198,2314
2017,OUC-China,Peking,6,2243,2314
2017,OUC-China,CSMU_NCHU_Taiwan,1,2382,2314
2017,OUC-China,HFUT-China,1,2466,2314
2017,OUC-China,Nanjing-China,3,2257,2314
2017,OUC-China,NAU-CHINA,1,2365,2314
2017,OUC-China,NTHU_Taiwan,1,2354,2314
2017,OUC-China,NWU-CHINA,1,2399,2314
2017,OUC-China,Paris_Bettencourt,1,2510,2314
2017,OUC-China,SDU_CHINA,1,2321,2314
2017,OUC-China,Tianjin,3,2407,2314
2017,OUC-China,Kyoto,1,2403,2314
2017,OUC-China,Sydney_Australia,1,2417,2314
2017,OUC-China,UCC_Ireland,1,2344,2314
2017,OUC-China,Aachen,3,2225,2314
2017,OUC-China,TU_Darmstadt,1,2380,2314
2017,OUC-China,Valencia_UPV,2,2269,2314
2017,OUC-China,Stanford-Brown,1,2485,2314
2017,OUC-China,William_and_Mary,1,2333,2314
2017,OUC-China,SiCAU-China,1,2311,2314
2017,OUC-China,NJU-China,1,2208,2314
2017,OUC-China,TJU_China,1,2328,2314
2017,OUC-China,BostonU,1,2411,2314
2017,OUC-China,BostonU_HW,1,2409,2314
2017,OUC-China,Heidelberg,1,2398,2314
2017,Oxford,Munich,2,2323,2450
2017,Oxford,Amazonas_Brazil,1,2457,2450
2017,Oxford,AQA_Unesp,2,2270,2450
2017,Oxford,CLSB-UK,1,2206,2450
2017,Oxford,EPFL,1,2203,2450
2017,Oxford,Judd_UK,1,2245,2450
2017,Oxford,McMaster_II,2,2493,2450
2017,Oxford,Northwestern,1,2396,2450
2017,Oxford,TecCEM,1,2246,2450
2017,Oxford,MIT,1,2429,2450
2017,Oxford,UCL,1,2332,2450
2017,Oxford,Warwick,1,2463,2450
2017,Oxford,Pasteur_Paris,1,2198,2450
2017,Oxford,Sydney_Australia,1,2417,2450
2017,Oxford,UCC_Ireland,1,2344,2450
2017,Oxford,Penn,1,2456,2450
2017,Oxford,Toronto,1,2469,2450
2017,Oxford,Aachen,2,2225,2450
2017,Oxford,TU_Darmstadt,2,2380,2450
2017,Oxford,Valencia_UPV,1,2269,2450
2017,Oxford,SiCAU-China,1,2311,2450
2017,Oxford,Paris_Bettencourt,1,2510,2450
2017,Paris_Bettencourt,NCTU_Formosa,1,2262,2510
