TeamID	num_editors	num_edits	num_edits_per_editor	num_sections	deadline_exponent	inequality_effort	num_advisors	num_instructors	num_primary_PIs	num_secondary_PIs	num_student_leaders	num_student_members	num_unspecified	num_students_tot	num_supervisors_tot	num_total_registered	prop_students_editing	collab_strength_in	collab_strength_in_norm	collab_strength_out	collab_strength_out_norm	collab_singleton	collab_strength_tot	collab_strength_tot_norm	collab_degree_in	collab_degree_in_norm	collab_degree_out	collab_degree_out_norm	collab_degree_tot	collab_degree_tot_norm	collab_eigen_centrality	collab_between_centrality	collab_between_centrality_norm	collab_clustering	collab_clustering_norm	collab_clustering_weighted	collab_clustering_weighted_norm	collab_coreness	collab_coreness_norm	collab_authority	collab_authority_norm	collab_burt	collab_burt_norm	collaboration.score	overlap.score.10	overlap.score.20	overlap.score.5	communities_bipartite	gini_sections	ineq_entropy_sections	ineq_part_ratio_sections	gini_editors	dol_generalist	dol_correlation_activities	num_biobricks	prop_team_participated_before	num_team_participated_before	prop_team_participated_previous_year	num_team_participated_previous_year	nb_participations	past_medal_best_all_years	past_medal_year_before	past_nb_awards_best_all_years	past_nb_awards_year_before	past_performance_best_all_years	past_performance_year_before	has_gold_year_before	Region	Country	Track	Division	Team	Year	medal	medal_numeric	finalist	nb.awards	nb.awards.signif	winner	performance
390	6	152	25.3333333333333	15	0.760805852293237	5.67026840785369	1	0	1	0	0	7	0	7	2	9	0.857142857142857	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.255555555555556	0	NA	1	2	0.289855072463768	0.0612312060680117	0.59774011299435	0.528985507246377	0.255555555555556	0.584889919373184	72	0.555555555555556	5	0.555555555555556	5	2	3	3	0	0	3	3	1	North America	United States	Manufacturing	Collegiate	Utah_State	2010	gold	3	0	0	0	0	3
391	7	1307	186.714285714286	43	0.866895473075979	5.50748314060478	3	0	1	0	0	8	2	8	4	12	0.5	17	0.60640243902439	8	0.285365853658537	0	25	0.445884146341463	5	0.865384615384615	7	1.21153846153846	12	1.03846153846154	0.000548533126735885	0.0502492687418607	0.00106196901549225	0.454545454545455	0.978000666576244	0.405454545454545	0.749046369821827	9	0.9	3.16948328552937e-05	0.486339837222689	0.144607222441007	0.311943652913033	0.271317829457364	1	1	2	5	0.287707641196013	0.0221893931223908	0.686466797422247	0.583673469387755	0.232558139534884	0.703532687015914	9	0.214285714285714	3	0.214285714285714	3	1	3	3	0	0	3	3	1	North America	Canada	Foundational Advance	Collegiate	British_Columbia	2010	bronze	1	0	0	0	0	1
392	9	950	105.555555555556	156	0.798244044705705	6.07257568217161	0	2	1	0	0	14	1	14	3	17	0.571428571428571	50	1.78353658536585	56	1.99756097560976	0	106	1.8905487804878	11	1.90384615384615	8	1.38461538461538	19	1.64423076923077	0.000487365712714219	0.00774641378246745	0.191054472763618	0.41025641025641	0.882708293935481	0.501310272536688	0.926132519681158	10	1	0.0269928593620297	0.508290478197707	0.167850620847069	0.521068431390078	0.363945578231293	2	1	3	5	0.235442127965492	0.00621119288418822	0.69236816642477	0.61889927310488	0.152421652421652	0.366041260766582	37	0.277777777777778	5	0.277777777777778	5	1	3	3	0	0	3	3	1	Asia	Japan	Environment	Collegiate	Osaka	2010	bronze	1	0	0	0	0	1
393	11	860	78.1818181818182	73	0.706386691176409	5.70103838257089	5	2	1	0	0	16	1	16	8	24	0.5625	11	0.392378048780488	3	0.107012195121951	0	14	0.24969512195122	4	0.692307692307692	1	0.173076923076923	5	0.432692307692308	0.000264969717171123	0	0.000299850074962519	0.5	1.07580073323387	0.535714285714286	0.989691311824163	5	0.5	1.67129792845675e-06	0.056337864960955	0.251457373944948	0.42988577357797	0.412244897959184	0	0	1	7	0.279452054794521	0.0132487771714721	0.756328960743502	0.554181818181818	0.155666251556663	0.208870207227874	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Manufacturing	Collegiate	Yale	2010	none	0	0	0	0	0	0
394	4	697	174.25	171	0.942672012595574	8.36943362548421	2	2	1	0	0	6	0	6	5	11	0.666666666666667	6	0.214024390243902	17	0.60640243902439	0	23	0.410213414634146	2	0.346153846153846	2	0.346153846153846	4	0.346153846153846	9.5436532946251e-06	0	0.00134932533733133	0.166666666666667	0.358600244411289	0.173913043478261	0.321291092534221	4	0.4	4.4423990470406e-05	0.00921017964737353	0.279657943067034	0.547772218233461	0.659863945578231	1	0	1	3	0.16256775881866	0.00577832857535565	0.879227850189738	0.507990867579909	0.320175438596491	0.452549493012919	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Foundational Advance	Collegiate	WashU	2010	silver	2	0	0	0	0	2
395	14	2239	159.928571428571	189	1.59508839395132	6.53803024161242	1	2	1	0	0	12	1	12	4	16	1	14	0.499390243902439	19	0.677743902439024	0	33	0.588567073170732	5	0.865384615384615	8	1.38461538461538	13	1.125	0.000219945210517064	0.000462268865567216	0.0556971514242879	0.545454545454545	1.17360079989149	0.737373737373737	1.36224177869939	10	1	0.0157394207643373	0.473866394142487	0.194591577289265	0.304052717429998	0.426020408163265	0	0	1	10	0.283298826777088	0.00514512312614726	0.744832744832745	0.550077639751553	0.139077853363568	0.227780062434814	52	0.235294117647059	4	0.235294117647059	4	3	3	3	0	0	3	3	1	Asia	Japan	Information Processing	Collegiate	Tokyo_Tech	2010	gold	3	0	1	1	0	4
396	10	2183	218.3	121	0.753810315576489	6.2492232577904	1	0	1	0	0	7	1	7	2	9	1	11	0.392378048780488	0	0	1	11	0.196189024390244	5	0.865384615384615	0	0	5	0.432692307692308	0.00021677672648789	0	0	0.7	1.50612102652741	1.31818181818182	2.4352404400037	4	0.4	0.0126060858673415	0.4190232035716	0.313234251265567	0.399334320582685	0.416909620991254	2	0	3	5	0.29093710603726	0.00799848078734219	0.73063098517644	0.561864406779661	0.19504132231405	0.302682720756386	8	0.2	2	0.2	2	4	3	3	0	0	3	3	1	Asia	Japan	New Application	Collegiate	Chiba	2010	gold	3	0	0	0	0	3
398	12	6978	581.5	1098	0.885306506938708	7.72383184323227	3	2	1	0	0	9	1	9	6	16	1	12	0.428048780487805	27	0.963109756097561	0	39	0.695579268292683	9	1.55769230769231	17	2.94230769230769	26	2.25	0.000228234679910009	0.15520375068045	0.0192903548225887	0.339181286549708	0.729782953538764	0.304615384615385	0.562753705923401	10	1	3.07276406257119e-05	0.613779792828636	0.109583118226803	0.144961144993515	0.60969387755102	2	2	3	10	0.28162294027973	0.000891525365802881	0.736134587642117	0.582631948097493	0.144277474195507	0.212773191244501	47	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Netherlands	Environment	Collegiate	TU_Delft	2010	gold	3	1	2	2	0	4
399	9	165	18.3333333333333	42	NA	3.97051320623572	1	0	1	0	0	16	1	16	2	18	0.5	6	0.214024390243902	4	0.142682926829268	0	10	0.178353658536585	2	0.346153846153846	3	0.519230769230769	5	0.432692307692308	0.00102603762057907	0.000156171914042978	0.000449775112443778	0.3	0.645480439940321	0.3	0.554227134621531	5	0.5	2.03696611878851e-06	0.0258933708920137	0.227277507716049	0.334435199313191	0.352380952380952	0	0	2	4	0.291505791505791	0.0228234661309107	0.732477260567148	0.564564564564564	0.195767195767196	0.360665083031149	3	0.157894736842105	3	0.157894736842105	3	1	1	1	0	0	1	1	0	North America	United States	Health & Medicine	Collegiate	Cornell	2010	bronze	1	0	0	0	0	1
400	5	552	110.4	62	1.29037383868199	3.61216632133668	2	0	1	0	0	4	0	4	3	7	1	1	0.0356707317073171	3	0.107012195121951	0	4	0.0713414634146341	1	0.173076923076923	1	0.173076923076923	2	0.173076923076923	2.22472931956521e-06	0	0.00194902548725637	0	0	0	0	2	0.2	1.2948337875429e-05	0.0500938651655794	0.5	0.625	0.359183673469388	0	0	2	4	0.284094538486107	0.0155085900280265	0.718481476264263	0.455445544554456	0.325806451612903	0.537660335419311	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Korea, Republic Of	Environment	Collegiate	Korea_U_Seoul	2010	silver	2	0	0	0	0	2
401	12	1646	137.166666666667	146	1.26351528060456	6.20582929408742	5	1	1	0	0	9	2	9	7	16	1	34	1.21280487804878	5	0.178353658536585	0	39	0.695579268292683	12	2.07692307692308	3	0.519230769230769	15	1.29807692307692	0.000743990735919177	0.0398552367485089	0.0549850074962519	0.256410256410256	0.551692683709676	0.256410256410256	0.473698405659428	10	1	0.000639049296601342	0.600609761547431	0.130766527389891	0.183701884418725	0.542857142857143	1	0	1	7	0.274317946356625	0.00665366397817829	0.7489818585709	0.69187675070028	0.135844748858447	0.572350414276335	2	0.388888888888889	7	0.388888888888889	7	4	3	3	3	3	5	5	1	Europe	Spain	Food & Energy	Collegiate	Valencia	2010	gold	3	0	0	0	0	3
402	4	251	62.75	40	1.06821007535759	4.41451974898044	1	1	1	0	0	20	0	20	3	23	0.2	10	0.356707317073171	7	0.24969512195122	0	17	0.303201219512195	7	1.21153846153846	5	0.865384615384615	12	1.03846153846154	0.0179573459762588	0.00808016417856235	0.00457271364317841	0.378787878787879	0.815000555480203	0.524064171122995	0.968168613064351	8	0.8	3.77647376597235e-05	0.498764589224479	0.16019582861939	0.227610565605477	0.383333333333333	0	0	0	3	0.116304347826087	0.0246446480459144	0.881666666666667	0.608695652173913	0.2875	0.828110878168668	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China	Software Tools	Collegiate	ZJU-China	2010	gold	3	0	0	0	0	3
404	22	5037	228.954545454545	156	0.798784249225361	6.29562919914071	1	3	1	0	0	15	6	15	5	20	0.933333333333333	16	0.570731707317073	36	1.28414634146341	0	52	0.927439024390244	9	1.55769230769231	17	2.94230769230769	26	2.25	0.000478922418059103	0.0927526203985551	0.0929535232383808	0.210526315789474	0.452968729782681	0.199230769230769	0.368063661197376	10	1	0.00798648559881789	0.544381394862471	0.103599880317462	0.164061622941805	0.417687074829932	2	0	3	7	0.461822101202632	0.0059260282069611	0.493459316368133	0.5364038616251	0.131701631701632	0.179922060409106	116	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Germany	Health & Medicine	Collegiate	Freiburg_Bioware	2010	gold	3	0	1	1	0	4
405	7	808	115.428571428571	99	1.43939819279056	8.28967118491888	0	1	1	0	0	5	2	5	2	7	0.8	3	0.107012195121951	5	0.178353658536585	0	8	0.142682926829268	3	0.519230769230769	1	0.173076923076923	4	0.346153846153846	0.000207562005626154	0	0.00104947526236882	0.666666666666667	1.43440097764516	0.375	0.692783918276914	4	0.4	2.80226611806019e-05	0.474101707614629	0.416271640799421	0.603683988114018	0.61734693877551	2	1	2	3	0.209463051568315	0.0099274065115722	0.864091148451338	0.615037593984962	0.274170274170274	0.550884284902411	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Germany	Software Tools	Collegiate	Freiburg_Software	2010	silver	2	0	0	0	0	2
407	12	940	78.3333333333333	57	1.33917542519938	5.35570323842284	0	4	1	0	0	10	0	10	5	15	1	1	0.0356707317073171	7	0.24969512195122	0	8	0.142682926829268	1	0.173076923076923	5	0.865384615384615	6	0.519230769230769	0.000204343709355389	0	0	0.7	1.50612102652741	0.775	1.43175343110562	6	0.6	1.47157669156377e-05	0.383338826876479	0.273177078393362	0.242821141975429	0.321428571428571	1	0	2	5	0.370777690494894	0.0165305379022283	0.653563369003421	0.511194029850746	0.195906432748538	0.455594528487324	9	0.133333333333333	2	0.133333333333333	2	1	2	2	0	0	2	2	0	Europe	Germany	Health & Medicine	Collegiate	BIOTEC_Dresden	2010	gold	3	0	0	0	0	3
408	3	31	10.3333333333333	3	NA	3.11916231251976	1	1	1	0	0	13	0	13	3	16	0.153846153846154	1	0.0356707317073171	0	0	1	1	0.0178353658536585	1	0.173076923076923	0	0	1	0.0865384615384615	0.000204343709355389	0	0	NA	NA	NA	NA	1	0.1	1.47157669156273e-05	0.383338826876479	1	1	0.666666666666667	NA	NA	NA	2	0.166666666666667	0.315464876785729	0.888888888888889	0.166666666666667	0.444444444444444	-0.333333333333333	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	India	New Application	Collegiate	IIT_Delhi_1	2010	none	0	0	0	0	0	0
410	4	380	95	39	1.58656226888031	3.28962874849284	0	2	1	0	0	13	0	13	3	16	0.307692307692308	3	0.107012195121951	6	0.214024390243902	0	9	0.160518292682927	2	0.346153846153846	3	0.519230769230769	5	0.432692307692308	0.000329814809373147	7.49625187406297e-05	0	0.7	1.50612102652741	1	1.84742378207177	5	0.5	1.07478514488637e-06	0.0388629016785298	0.273704412921382	0.318413108586539	0.384615384615385	1	0	1	3	0.256410256410256	0.0247322152646966	0.769230769230769	0.216666666666667	0.384615384615385	0.0953714740461385	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Manufacturing	Collegiate	GeorgiaTech	2010	silver	2	0	0	0	0	2
411	18	1170	65	106	1.80722661065644	4.22393994830311	3	1	1	0	0	27	1	27	5	32	0.481481481481481	2	0.0713414634146341	5	0.178353658536585	0	7	0.12484756097561	2	0.346153846153846	2	0.346153846153846	4	0.346153846153846	0.00020443931101156	1.87406296851574e-05	0	0.666666666666667	1.43440097764516	1	1.84742378207177	4	0.4	1.68356029247833e-05	0.407712224714989	0.329336939953548	0.373245102061015	0.322820037105751	0	0	1	8	0.384015355713469	0.00887831486328417	0.574008734751834	0.491822991822992	0.121069182389937	0.209942116888945	45	0.0909090909090909	3	0.0909090909090909	3	2	2	1	1	0	4	1	0	Asia	Taiwan	New Application	Collegiate	NYMU-Taipei	2010	silver	2	0	0	0	0	2
412	6	396	66	60	0.459431742675785	5.67059733315285	0	1	1	0	0	5	1	5	2	7	0.8	1	0.0356707317073171	6	0.214024390243902	0	7	0.12484756097561	1	0.173076923076923	4	0.692307692307692	5	0.432692307692308	0.000204343709355389	0.00241640230560051	0	0.6	1.29096087988064	0.571428571428571	1.05567073261244	5	0.5	1.47157669156308e-05	0.383338826876479	0.257716197525359	0.29860397112278	0.258503401360544	1	1	1	4	0.23007662835249	0.0161757199697118	0.755389221556886	0.634099616858238	0.241666666666667	0.719430999783065	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Environment	Collegiate	UTDallas	2010	gold	3	0	0	0	0	3
414	14	1363	97.3571428571429	115	1.35545523030354	5.0691549019386	0	1	1	0	0	10	4	10	2	12	0.9	4	0.142682926829268	5	0.178353658536585	0	9	0.160518292682927	2	0.346153846153846	4	0.692307692307692	6	0.519230769230769	0.000211017897314086	3.38223745270222e-05	0	0.666666666666667	1.43440097764516	0.8	1.47793902565742	6	0.6	5.35607805419126e-05	0.400036781931672	0.212355465560892	0.292661190171957	0.390022675736961	2	0	3	7	0.362366357804704	0.00826609938522763	0.631346765641569	0.581381733021077	0.151552795031056	0.247681214746415	8	0.125	2	0.125	2	1	1	1	0	0	1	1	0	North America	United States	Environment	Collegiate	Nevada	2010	silver	2	0	0	0	0	2
415	12	1604	133.666666666667	107	1.15219201868218	6.82631477842061	2	10	1	0	0	14	0	14	13	27	0.714285714285714	431	15.3740853658537	9	0.321036585365854	0	440	7.84756097560976	63	10.9038461538462	7	1.21153846153846	70	6.05769230769231	0.0553628173029536	0.126812575654154	0.137418790604698	0.10625	0.228607655812197	0.129166666666667	0.238625571850937	10	1	0.00119207487266466	0.787769542934416	0.0570037859556431	0.253963382890365	0.403061224489796	3	1	4	5	0.369764624437522	0.00883873214644504	0.617616690053216	0.606481481481482	0.168224299065421	0.494210739556734	71	0.111111111111111	3	0.111111111111111	3	5	3	1	0	0	3	1	0	North America	United States	Manufacturing	Collegiate	MIT	2010	gold	3	0	2	2	0	4
416	2	273	136.5	23	0.890854964586751	1.2881820471415	0	1	1	0	0	5	0	5	2	7	0.4	16	0.570731707317073	8	0.285365853658537	0	24	0.428048780487805	5	0.865384615384615	4	0.692307692307692	9	0.778846153846154	0.0441343983574353	0.00206640269608785	0.00895802098950525	0.392857142857143	0.845272004683753	0.380208333333333	0.702405917141871	8	0.8	0.000824512200204369	0.0584515809212477	0.172128397612728	0.412341390180608	0.826086956521739	2	0	2	2	0.137299771167048	0.0428524734590512	0.923273657289003	0.0526315789473684	0.826086956521739	0.142857142857143	9	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Foundational Advance	Collegiate	NYU	2010	silver	2	0	0	0	0	2
417	6	452	75.3333333333333	65	0.5654205586941	6.07339812775817	0	1	1	0	0	6	0	6	2	8	0.833333333333333	1	0.0356707317073171	1	0.0356707317073171	0	2	0.0356707317073171	1	0.173076923076923	1	0.173076923076923	2	0.173076923076923	0.00020434370935539	3.38223745270222e-05	0	1	2.15160146646774	1	1.84742378207177	2	0.2	1.47157669156308e-05	0.383338826876479	0.511933108594096	0.515866963817711	0.36734693877551	0	0	0	4	0.201748251748252	0.0150419810709268	0.816016859852476	0.503787878787879	0.225641025641026	0.266303811236135	8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Australia	Manufacturing	Collegiate	Monash_Australia	2010	bronze	1	0	0	0	0	1
418	9	1817	201.888888888889	179	0.934453467231758	6.897919190609	0	0	1	0	0	8	0	8	1	9	1	7	0.24969512195122	8	0.285365853658537	0	15	0.267530487804878	5	0.865384615384615	4	0.692307692307692	9	0.778846153846154	7.25642498466244e-06	0.000396798354069718	0.000787106446776612	0.388888888888889	0.836733903626342	0.466666666666667	0.86213109830016	6	0.6	3.02645700252704e-05	0.191328077339977	0.159297694520109	0.170870685721726	0.557823129251701	0	0	3	5	0.308311130210572	0.00540039553333753	0.706687184290637	0.560683760683761	0.201738050900062	0.338804109206393	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Manufacturing	Collegiate	Northwestern	2010	bronze	1	0	0	0	0	1
419	9	537	59.6666666666667	40	0.749930773427609	4.89085180534409	0	4	1	0	0	23	1	23	5	29	0.304347826086957	1	0.0356707317073171	6	0.214024390243902	0	7	0.12484756097561	1	0.173076923076923	4	0.692307692307692	5	0.432692307692308	0.00020434370935539	0	0	0.4	0.860640586587094	0.428571428571429	0.79175304945933	4	0.4	1.47157669156308e-05	0.383338826876479	0.275485523644889	0.261538679325447	0.3875	2	0	2	4	0.357258064516129	0.0235295970881751	0.682097791798107	0.50179211469534	0.258333333333333	0.40716248969363	26	0.4	12	0.4	12	1	1	1	0	0	1	1	0	Asia	Taiwan	Food & Energy	Collegiate	TzuChiU_Formosa	2010	silver	2	0	0	0	0	2
420	5	332	66.4	35	1.79558072946624	3.38749049806369	2	0	1	0	0	11	0	11	3	14	0.363636363636364	6	0.214024390243902	6	0.214024390243902	0	12	0.214024390243902	4	0.692307692307692	4	0.692307692307692	8	0.692307692307692	0.000215813510937223	0.000471014492753623	0.000224887556221889	0.571428571428571	1.22948655226728	0.678571428571429	1.25360899497727	8	0.8	1.51568770733802e-05	0.497562547209442	0.170984155265377	0.200776839324393	0.371428571428571	2	1	2	5	0.272527472527473	0.0275354931350563	0.778801843317972	0.467692307692308	0.371428571428571	0.627653707041191	NA	0.0714285714285714	1	0.0714285714285714	1	1	1	1	1	1	4	4	0	Asia	India	New Application	Collegiate	ArtScienceBangalore	2010	none	0	0	0	0	0	0
422	12	4010	334.166666666667	428	1.06054408971297	6.99766511724795	3	1	1	0	0	8	1	8	5	13	1	1	0.0356707317073171	1	0.0356707317073171	0	2	0.0356707317073171	1	0.173076923076923	1	0.173076923076923	2	0.173076923076923	0.000204343709355389	0	0	1	2.15160146646774	1	1.84742378207177	2	0.2	1.47157669156308e-05	0.383338826876479	0.519661376371796	0.510032112233103	0.604591836734694	1	1	3	9	0.317576035870563	0.00226895193296171	0.709780451618534	0.558477842003854	0.168419003115265	0.316925231806983	15	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Switzerland	Information Processing	Collegiate	ETHZ_Basel	2010	gold	3	0	1	1	0	4
424	13	1947	149.769230769231	155	1.42973715483241	4.18694594882238	0	4	2	0	0	20	0	20	6	28	0.5	5	0.178353658536585	11	0.392378048780488	0	16	0.285365853658537	3	0.519230769230769	5	0.865384615384615	8	0.692307692307692	0.000414086111347591	0.000562218890554723	0.000524737631184408	0.5	1.07580073323387	0.794642857142857	1.46804211253918	7	0.7	5.5451765666289e-05	0.236327506607703	0.173907377673354	0.273476233344445	0.38961038961039	1	0	1	4	0.352439349506798	0.00618193848170276	0.675236362704655	0.470862470862471	0.18014888337469	0.242229123047917	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Latin America	Panama	Environment	Collegiate	Panama	2010	bronze	1	0	0	0	0	1
426	9	630	70	46	1.2906958435661	2.52859432158908	2	1	1	0	0	7	0	7	4	11	0.857142857142857	69	2.46128048780488	2	0.0713414634146341	0	71	1.26631097560976	30	5.19230769230769	2	0.346153846153846	32	2.76923076923077	0.0587281030373144	0.027857040155854	0.0233008495752124	0.189247311827957	0.407184793654109	0.216946842344389	0.400792755992399	10	1	0.000144480359436145	0.833368129075044	0.0707252305063678	0.130601686820539	0.449275362318841	0	0	0	8	0.335553997194951	0.0206868668109483	0.729827226124929	0.297491039426523	0.29951690821256	0.125876621066703	21	0	0	0	0	2	-Inf	NA	-Inf	NA	-Inf	NA	NA	North America	United States	New Application	Collegiate	Berkeley	2010	gold	3	0	0	0	0	3
427	10	446	44.6	41	0.663876311031435	6.27038453398818	0	1	1	0	0	10	0	10	2	12	0.9	2	0.0713414634146341	30	1.07012195121951	0	32	0.570731707317073	2	0.346153846153846	8	1.38461538461538	10	0.865384615384615	0.000205403923630168	0.00757633358645353	0.000262368815592204	0.416666666666667	0.896500611028223	0.555555555555556	1.02634654559543	8	0.8	2.78279076536036e-05	0.46051449832598	0.165336421779989	0.277689540895969	0.357723577235772	2	1	2	4	0.322616407982262	0.0232421293253761	0.726454033771107	0.6	0.214634146341463	0.449406386110197	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Latin America	Mexico	Environment	Collegiate	Tec-Monterrey	2010	gold	3	0	0	0	0	3
429	3	267	89	37	0.775704604394057	7.27217454689773	1	0	1	0	0	5	1	5	2	7	0.4	31	1.10579268292683	6	0.214024390243902	0	37	0.659908536585366	5	0.865384615384615	5	0.865384615384615	10	0.865384615384615	0.000543806184330113	0.0163240832131387	0.00920789605197401	0.194444444444444	0.418366951813171	0.234234234234234	0.432729894899694	8	0.8	2.65326617366337e-06	0.0703724901584226	0.156648882339691	0.446691817437459	0.567567567567568	1	1	1	3	0.102960102960103	0.0267404836000342	0.916839916839917	0.571428571428572	0.378378378378378	0.870870870870871	2	0.75	6	0.75	6	4	2	2	0	0	2	2	0	North America	United States	Foundational Advance	Collegiate	Duke	2010	bronze	1	0	1	1	0	4
431	9	301	33.4444444444444	67	1.3808928007796	5.05310008330738	0	1	1	0	0	13	1	13	2	15	0.461538461538462	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.227405247813411	0	0	0	5	0.236318407960199	0.014429451377496	0.709032158793661	0.611111111111111	0.159203980099502	0.411355169305365	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States	Foundational Advance	Collegiate	Georgia_State	2010	none	0	0	0	0	0	0
433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	North America			Collegiate	Duke	2006	blocked	NA	NA	NA	NA	NA	NA
434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	North America			Collegiate	Instructors	2006	blocked	NA	NA	NA	NA	NA	NA
