TeamID,Team,Region,Country,Track,Division,Size,Status,Year,Section,Medal,Finalist,Winner
2632,HZAU-China,Asia,China,Therapeutics,Collegiate,25,Accepted,2018,Undergrad,gold,0,0
233,IBB_Pune,Asia,India,Information Processing,Collegiate,9,Accepted,2009,IGEM,bronze,0,0
2479,ICT-Mumbai,Asia,India,Environment,Collegiate,5,Accepted,2017,Undergrad,bronze,0,0
2802,ICT-Mumbai,Asia,India,Environment,Collegiate,8,Accepted,2018,Undergrad,bronze,0,0
94,iHKU,Asia,Hong Kong,,Collegiate,17,Accepted,2008,IGEM,bronze,0,0
2319,IISc-Bangalore,Asia,India,New Application,Collegiate,19,Accepted,2017,Undergrad,gold,0,0
2609,IISc-Bangalore,Asia,India,Therapeutics,Collegiate,23,Accepted,2018,Undergrad,gold,0,0
2168,IISc_Bangalore,Asia,India,Manufacturing,Collegiate,13,Accepted,2016,Undergrad,bronze,0,0
2790,IISER-Bhopal-India,Asia,India,Environment,Collegiate,15,Accepted,2018,Undergrad,bronze,0,0
2773,IISER-Kolkata,Asia,India,Therapeutics,Collegiate,14,Accepted,2018,Undergrad,gold,0,0
2743,IISER-Mohali,Asia,India,Food & Nutrition,Collegiate,12,Accepted,2018,Undergrad,bronze,0,0
2320,IISER-Mohali-INDIA,Asia,India,Environment,Collegiate,10,Accepted,2017,Overgrad,bronze,0,0
2258,IISER-Pune-India,Asia,India,Diagnostics,Collegiate,13,Accepted,2017,Undergrad,silver,0,0
1780,IISER_Pune,Asia,India,Health & Medicine,Collegiate,13,Accepted,2015,Undergrad,bronze,0,0
1956,IIT-Madras,Asia,India,Measurement,Collegiate,9,Accepted,2016,Undergrad,silver,0,0
2318,IIT-Madras,Asia,India,Software,Collegiate,19,Accepted,2017,Undergrad,silver,0,0
2857,IIT-Madras,Asia,India,Foundational Advance,Collegiate,22,Accepted,2018,Undergrad,gold,0,0
255,IIT_Bombay_India,Asia,India,Foundational Advance,Collegiate,15,Accepted,2009,IGEM,silver,0,0
1170,IIT_Delhi,Asia,India,Environment,Collegiate,13,Accepted,2013,Undergrad,bronze,0,0
1395,IIT_Delhi,Asia,India,Environment,Collegiate,25,Accepted,2014,Overgrad,bronze,0,0
1866,IIT_Delhi,Asia,India,Environment,Collegiate,25,Accepted,2015,Overgrad,bronze,0,0
2173,IIT_Delhi,Asia,India,Foundational Advance,Collegiate,22,Accepted,2016,Overgrad,silver,0,0
2525,IIT_Delhi,Asia,India,Information Processing,Collegiate,18,Accepted,2017,Overgrad,bronze,0,0
2814,IIT_Delhi,Asia,India,Foundational Advance,Collegiate,15,Accepted,2018,Overgrad,bronze,0,0
408,IIT_Delhi_1,Asia,India,New Application,Collegiate,16,Accepted,2010,IGEM,none,0,0
2874,IIT_Kanpur,Asia,India,Environment,Collegiate,11,Accepted,2018,Undergrad,silver,0,0
1862,IIT_Kharagpur,Asia,India,Food & Nutrition,Collegiate,19,Accepted,2015,Undergrad,none,0,0
2163,IIT_Kharagpur,Asia,India,Manufacturing,Collegiate,25,Accepted,2016,Undergrad,bronze,0,0
86,IIT_Madras,Asia,India,,Collegiate,8,Accepted,2008,IGEM,silver,0,0
272,IIT_Madras,Asia,India,New Application,Collegiate,12,Accepted,2009,IGEM,silver,0,0
372,IIT_Madras,Asia,India,Food & Energy,Collegiate,20,Accepted,2010,IGEM,gold,0,0
572,IIT_Madras,Asia,India,New Application,Collegiate,16,Accepted,2011,IGEM,gold,0,0
856,IIT_Madras,Asia,India,New Application,Collegiate,18,Accepted,2012,IGEM,none,0,0
1194,IIT_Madras,Asia,India,Health & Medicine,Collegiate,11,Accepted,2013,Undergrad,gold,0,0
1654,IIT_Madras,Asia,India,Health & Medicine,Collegiate,10,Accepted,2015,Undergrad,none,0,0
126,Illinois,North America,United States,,Collegiate,18,Accepted,2008,IGEM,bronze,0,0
252,Illinois,North America,United States,Information Processing,Collegiate,14,Accepted,2009,IGEM,silver,0,0
261,Illinois-Tools,North America,United States,Software Tools,Collegiate,9,Accepted,2009,IGEM,gold,0,0
19,Imperial,Europe,United Kingdom,Medical,Collegiate,16,Accepted,2007,IGEM,gold,0,0
449,Imperial,Europe,,,Collegiate,15,Accepted,2006,IGEM,blocked,0,0
1321,Imperial,Europe,United Kingdom,Manufacturing,Collegiate,16,Accepted,2014,Undergrad,gold,1,0
200,Imperial College London,Europe,United Kingdom,Manufacturing,Collegiate,16,Accepted,2009,IGEM,gold,1,0
143,Imperial_College,Europe,United Kingdom,,Collegiate,15,Accepted,2008,IGEM,gold,0,0
1149,Imperial_College,Europe,United Kingdom,Manufacturing,Collegiate,11,Accepted,2013,Undergrad,gold,1,0
1893,Imperial_College,Europe,United Kingdom,Foundational Advance,Collegiate,21,Accepted,2016,Undergrad,gold,1,1
2862,Imperial_College,Europe,United Kingdom,Foundational Advance,Collegiate,15,Accepted,2018,Undergrad,gold,0,0
316,Imperial_College_London,Europe,United Kingdom,Health & Medicine,Collegiate,18,Accepted,2010,IGEM,gold,1,0
515,Imperial_College_London,Europe,United Kingdom,Environment,Collegiate,17,Accepted,2011,IGEM,gold,1,1
2127,IngenuityLab_Canada,North America,Canada,New Application,Community_lab,13,Accepted,2016,Undergrad,silver,0,0
342,INSA-Lyon,Europe,France,Manufacturing,Collegiate,22,Accepted,2010,IGEM,silver,0,0
1404,INSA-Lyon,Europe,France,Environment,Collegiate,29,Accepted,2014,Overgrad,gold,0,0
1934,INSA-Lyon,Europe,France,Diagnostics,Collegiate,20,Accepted,2016,Undergrad,gold,0,0
2278,INSA-UPS_France,Europe,France,Information Processing,Collegiate,22,Accepted,2017,Undergrad,gold,0,0
1132,INSA_Toulouse,Europe,France,Foundational Advance,Collegiate,16,Accepted,2013,Undergrad,gold,0,0
434,Instructors,North America,,,Collegiate,4,Accepted,2006,IGEM,blocked,0,0
2282,IONIS-PARIS,Europe,France,Food & Nutrition,Collegiate,26,Accepted,2017,Overgrad,gold,0,0
1616,IONIS_Paris,Europe,France,Information Processing,Collegiate,16,Accepted,2015,Undergrad,gold,0,0
2023,Ionis_Paris,Europe,France,Environment,Collegiate,18,Accepted,2016,Overgrad,gold,0,0
266,IPN-UNAM-Mexico,Latin America,Mexico,Foundational Advance,Collegiate,18,Accepted,2009,IGEM,gold,0,0
472,IPN_UNAM_Mexico,Latin America,,,Collegiate,22,Accepted,2006,IGEM,blocked,0,0
287,IPOC1-Colombia,Latin America,Colombia,Environment,Collegiate,15,Accepted,2009,IGEM,none,0,0
288,IPOC2-Colombia,Latin America,Colombia,Environment,Collegiate,16,Accepted,2009,IGEM,none,0,0
460,Irvine,North America,,,Collegiate,0,Accepted,2006,IGEM,blocked,0,0
2141,Istanbul_Tech,Europe,Turkey,Diagnostics,Collegiate,9,Accepted,2016,Undergrad,bronze,0,0
1064,ITB_Indonesia,Asia,Indonesia,Food & Energy,Collegiate,9,Accepted,2013,Undergrad,silver,0,0
1387,ITB_Indonesia,Asia,Indonesia,Environment,Collegiate,29,Accepted,2014,Overgrad,gold,0,0
1685,ITB_INDONESIA,Asia,Indonesia,Manufacturing,Collegiate,26,Accepted,2015,Overgrad,silver,0,0
2378,ITB_Indonesia,Asia,Indonesia,Environment,Collegiate,22,Accepted,2017,Undergrad,bronze,0,0
2363,iTesla-SoundBio,North America,United States,Environment,Community_lab,23,Accepted,2017,Undergrad,bronze,0,0
2563,iTesla-SoundBio,North America,United States,High School,High_school,28,Accepted,2018,High_school,bronze,0,0
1313,ITESM-CEM,Latin America,Mexico,Health & Medicine,Collegiate,16,Accepted,2014,Undergrad,silver,0,0
1544,ITESM-Guadalajara,Latin America,Mexico,Entrepreneurship,Collegiate,11,Accepted,2014,Overgrad,blocked,0,0
587,ITESM_Mexico,Latin America,Mexico,Environment,Collegiate,16,Accepted,2011,IGEM,bronze,0,0
1096,ITU_MOBGAM_Turkey,Europe,Turkey,Health & Medicine,Collegiate,22,Accepted,2013,Overgrad,none,0,0
498,IvyTech-South_Bend,North America,United States,Environment,Collegiate,8,Accepted,2010,IGEM,bronze,0,0
935,IvyTech-South_Bend,North America,United States,Environment,Collegiate,11,Accepted,2012,IGEM,silver,0,0
1477,IvyTech_SouthBend_IN,North America,United States,Environment,Collegiate,9,Accepted,2014,Overgrad,silver,0,0
989,Jefferson_VA_SciCOS,North America,United States,Health & Medicine(P),High_school,13,Accepted,2013,IGEM,blocked,0,0
1274,Jefferson_VA_SciCOS,North America,United States,Information Processing(P),High_school,10,Accepted,2014,IGEM,blocked,0,0
2568,Jiangnan,Asia,China,Manufacturing,Collegiate,25,Accepted,2018,Undergrad,gold,0,0
2606,Jiangnan_China,Asia,China,Manufacturing,Collegiate,24,Accepted,2018,Undergrad,silver,0,0
1432,Jilin_China,Asia,China,Environment,Collegiate,33,Accepted,2014,Undergrad,silver,0,0
1706,Jilin_China,Asia,China,Environment,Collegiate,43,Accepted,2015,Undergrad,bronze,0,0
1932,Jilin_China,Asia,China,Therapeutics,Collegiate,22,Accepted,2016,Undergrad,gold,0,0
2317,Jilin_China,Asia,China,Environment,Collegiate,23,Accepted,2017,Undergrad,silver,0,0
2541,Jilin_China,Asia,China,Foundational Advance,Collegiate,25,Accepted,2018,Undergrad,gold,0,0
2614,JMU_Wuerzburg,Europe,Germany,Diagnostics,Collegiate,16,Accepted,2018,Undergrad,silver,0,0
2358,JNFLS,Asia,China,High School,High_school,18,Accepted,2017,High_school,bronze,0,0
2608,JNFLS,Asia,China,High School,High_school,26,Accepted,2018,High_school,bronze,0,0
1940,JNFLS_China,Asia,China,High School,High_school,17,Accepted,2016,High_school,silver,0,0
110,Johns_Hopkins,North America,United States,,Collegiate,16,Accepted,2008,IGEM,bronze,0,0
363,Johns_Hopkins,North America,United States,New Application,Collegiate,14,Accepted,2010,IGEM,gold,0,0
530,Johns_Hopkins,North America,United States,Food & Energy,Collegiate,22,Accepted,2011,IGEM,gold,0,0
277,Johns_Hopkins-BAG,North America,United States,New Application,Collegiate,9,Accepted,2009,IGEM,gold,0,0
800,Johns_Hopkins-Software,North America,United States,Software Tools,Collegiate,6,Accepted,2012,IGEM,gold,0,0
799,Johns_Hopkins-Wetware,North America,United States,Manufacturing,Collegiate,10,Accepted,2012,IGEM,gold,0,0
2000,JSNU-China,Asia,China,Therapeutics,Collegiate,28,Accepted,2016,Undergrad,bronze,0,0
2245,Judd_UK,Europe,United Kingdom,High School,High_school,17,Accepted,2017,High_school,silver,0,0
730,JUIT-India,Asia,India,Environment,Collegiate,11,Accepted,2012,IGEM,none,0,0
351,KAIST-Korea,Asia,"Korea, Republic Of",Health & Medicine,Collegiate,13,Accepted,2010,IGEM,none,0,0
623,KAIST-Korea,Asia,"Korea, Republic Of",New Application,Collegiate,13,Accepted,2011,IGEM,none,0,0
907,KAIST_Korea,Asia,"Korea, Republic Of",Environment,Collegiate,10,Accepted,2012,IGEM,gold,0,0
647,KAIT_Japan,Asia,Japan,Foundational Advance,Collegiate,7,Accepted,2011,IGEM,none,0,0
835,KAIT_Japan,Asia,Japan,Health & Medicine,Collegiate,27,Accepted,2012,IGEM,bronze,0,0
1069,KAIT_Japan,Asia,Japan,Health & Medicine,Collegiate,29,Accepted,2013,Undergrad,none,0,0
1414,KAIT_JAPAN,Asia,Japan,Health & Medicine,Collegiate,24,Accepted,2014,Undergrad,none,0,0
1740,KAIT_Japan,Asia,Japan,Foundational Advance,Collegiate,13,Accepted,2015,Undergrad,silver,0,0
2175,KAIT_Japan,Asia,Japan,Environment,Collegiate,14,Accepted,2016,Undergrad,bronze,0,0
2335,KAIT_JAPAN,Asia,Japan,Therapeutics,Collegiate,11,Accepted,2017,Undergrad,bronze,0,0
2821,KAIT_JAPAN,Asia,Japan,Information Processing,Collegiate,23,Accepted,2018,Undergrad,bronze,0,0
2595,KCL_UK,Europe,United Kingdom,Foundational Advance,Collegiate,17,Accepted,2018,Overgrad,silver,0,0
1153,Kent,Europe,United Kingdom,Environment,Collegiate,8,Accepted,2013,Undergrad,bronze,0,0
1454,Kent,Europe,United Kingdom,Manufacturing,Collegiate,13,Accepted,2014,Undergrad,bronze,0,0
1739,Kent,Europe,United Kingdom,New Application,Collegiate,17,Accepted,2015,Undergrad,gold,0,0
1985,Kent,Europe,United Kingdom,New Application,Collegiate,15,Accepted,2016,Undergrad,silver,0,0
2340,Kent,Europe,United Kingdom,New Application,Collegiate,16,Accepted,2017,Undergrad,bronze,0,0
1952,Kingsborough_NY,North America,United States,Environment,Collegiate,17,Accepted,2016,Overgrad,none,0,0
2268,Kingsborough_NY,North America,United States,Foundational Advance,Collegiate,15,Accepted,2017,Overgrad,bronze,0,0
362,KIT-Kyoto,Asia,Japan,New Application,Collegiate,22,Accepted,2010,IGEM,gold,0,0
579,KIT-Kyoto,Asia,Japan,Health & Medicine,Collegiate,17,Accepted,2011,IGEM,silver,0,0
758,KIT-Kyoto,Asia,Japan,Health & Medicine,Collegiate,19,Accepted,2012,IGEM,silver,0,0
1049,KIT-Kyoto,Asia,Japan,New Application,Collegiate,22,Accepted,2013,Overgrad,silver,0,0
1448,KIT-Kyoto,Asia,Japan,Art & Design,Collegiate,23,Accepted,2014,Undergrad,silver,0,0
2233,Kobe,Asia,Japan,Food & Nutrition,Collegiate,13,Accepted,2017,Undergrad,silver,0,0
1999,KoreaSonyeodul,Asia,"Korea, Republic Of",High School,High_school,9,Accepted,2016,High_school,none,0,0
400,Korea_U_Seoul,Asia,"Korea, Republic Of",Environment,Collegiate,7,Accepted,2010,IGEM,silver,0,0
610,Korea_U_Seoul,Asia,"Korea, Republic Of",Food & Energy,Collegiate,25,Accepted,2011,IGEM,bronze,0,0
739,Korea_U_Seoul,Asia,"Korea, Republic Of",Food & Energy,Collegiate,15,Accepted,2012,IGEM,silver,0,0
1146,Korea_U_Seoul,Asia,"Korea, Republic Of",Environment,Collegiate,14,Accepted,2013,Undergrad,bronze,0,0
1377,Korea_U_Seoul,Asia,"Korea, Republic Of",New Application,Collegiate,9,Accepted,2014,Undergrad,none,0,0
1754,Korea_U_Seoul,Asia,"Korea, Republic Of",Software,Collegiate,18,Accepted,2015,Undergrad,gold,0,0
2094,Korea_U_Seoul,Asia,"Korea, Republic Of",Energy,Collegiate,16,Accepted,2016,Overgrad,gold,0,0
2437,KUAS_Korea,Asia,"Korea, Republic Of",Diagnostics,Collegiate,11,Accepted,2017,Undergrad,bronze,0,0
2564,KUAS_Korea,Asia,"Korea, Republic Of",New Application,Collegiate,11,Accepted,2018,Undergrad,bronze,0,0
145,KULeuven,Europe,Belgium,,Collegiate,25,Accepted,2008,IGEM,gold,0,0
238,KULeuven,Europe,Belgium,Manufacturing,Collegiate,31,Accepted,2009,IGEM,gold,0,0
584,KULeuven,Europe,Belgium,Environment,Collegiate,25,Accepted,2011,IGEM,gold,0,0
1060,KU_Leuven,Europe,Belgium,Environment,Collegiate,22,Accepted,2013,Undergrad,gold,0,0
1709,KU_Leuven,Europe,Belgium,New Application,Collegiate,15,Accepted,2015,Overgrad,gold,0,0
2263,KU_Leuven,Europe,Belgium,New Application,Collegiate,15,Accepted,2017,Undergrad,bronze,0,0
271,KU_Seoul,Asia,"Korea, Republic Of",Environment,Collegiate,14,Accepted,2009,IGEM,none,0,0
127,Kyoto,Asia,Japan,,Collegiate,11,Accepted,2008,IGEM,none,0,0
210,Kyoto,Asia,Japan,Foundational Advance,Collegiate,16,Accepted,2009,IGEM,silver,0,0
358,Kyoto,Asia,Japan,Foundational Advance,Collegiate,21,Accepted,2010,IGEM,gold,0,0
622,Kyoto,Asia,Japan,New Application,Collegiate,22,Accepted,2011,IGEM,silver,0,0
797,Kyoto,Asia,Japan,New Application,Collegiate,28,Accepted,2012,IGEM,gold,0,0
1126,Kyoto,Asia,Japan,Information Processing,Collegiate,38,Accepted,2013,Undergrad,silver,0,0
1312,Kyoto,Asia,Japan,Foundational Advance,Collegiate,30,Accepted,2014,Undergrad,gold,0,0
1933,Kyoto,Asia,Japan,Therapeutics,Collegiate,24,Accepted,2016,Undergrad,gold,0,0
2403,Kyoto,Asia,Japan,Environment,Collegiate,10,Accepted,2017,Undergrad,silver,0,0
2665,Kyoto,Asia,Japan,Foundational Advance,Collegiate,10,Accepted,2018,Undergrad,silver,0,0
2701,LACAS_BioBots,Asia,Pakistan,High School,High_school,10,Accepted,2018,High_school,none,0,0
1911,LambertGA,North America,United States,High School,High_school,18,Accepted,2016,High_school,silver,0,0
979,Lambert_GA,North America,United States,Foundational Advance(P),High_school,35,Accepted,2013,IGEM,blocked,0,0
1266,Lambert_GA,North America,United States,Manufacturing(P),High_school,25,Accepted,2014,IGEM,blocked,0,0
1662,Lambert_GA,North America,United States,High School,High_school,14,Accepted,2015,High_school,bronze,0,0
2353,Lambert_GA,North America,United States,High School,High_school,16,Accepted,2017,High_school,bronze,0,0
2550,Lambert_GA,North America,United States,High School,High_school,22,Accepted,2018,High_school,gold,1,0
1995,Lanzhou,Asia,China,Environment,Collegiate,20,Accepted,2016,Undergrad,silver,0,0
2377,Lanzhou,Asia,China,Environment,Collegiate,20,Accepted,2017,Undergrad,bronze,0,0
1624,LASATX,North America,United States,High School,High_school,17,Accepted,2015,High_school,gold,0,0
450,LatinAmerica,Latin America,,,Collegiate,12,Accepted,2006,IGEM,blocked,0,0
1747,LaVerne-Leos,North America,United States,Energy,Collegiate,20,Accepted,2015,Undergrad,bronze,0,0
1452,LA_Biohackers,North America,United States,Community Labs,Community_lab,13,Accepted,2014,Overgrad,none,0,0
119,LCG-UNAM-Mexico,Latin America,Mexico,,Collegiate,16,Accepted,2008,IGEM,bronze,0,0
242,LCG-UNAM-Mexico,Latin America,Mexico,New Application,Collegiate,15,Accepted,2009,IGEM,silver,0,0
1028,Leeds,Europe,United Kingdom,Health & Medicine,Collegiate,15,Accepted,2013,Undergrad,bronze,0,0
852,Leicester,Europe,United Kingdom,Food & Energy,Collegiate,11,Accepted,2012,IGEM,none,0,0
1095,Leicester,Europe,United Kingdom,Environment,Collegiate,13,Accepted,2013,Overgrad,none,0,0
1715,Leicester,Europe,United Kingdom,Health & Medicine,Collegiate,11,Accepted,2015,Undergrad,none,0,0
1902,Leicester,Europe,United Kingdom,Therapeutics,Collegiate,13,Accepted,2016,Undergrad,none,0,0
1938,Leiden,Europe,Netherlands,Environment,Collegiate,17,Accepted,2016,Overgrad,bronze,0,0
2610,Leiden,Europe,Netherlands,Therapeutics,Collegiate,17,Accepted,2018,Overgrad,gold,1,0
52,Lethbridge,North America,Canada,Environment,Collegiate,10,Accepted,2007,IGEM,gold,0,0
249,Lethbridge,North America,Canada,Foundational Advance,Collegiate,13,Accepted,2009,IGEM,gold,0,0
331,Lethbridge,North America,Canada,Environment,Collegiate,16,Accepted,2010,IGEM,gold,0,0
542,Lethbridge,North America,Canada,Environment,Collegiate,23,Accepted,2011,IGEM,gold,1,0
901,Lethbridge,North America,Canada,Manufacturing,Collegiate,22,Accepted,2012,IGEM,bronze,0,0
1210,Lethbridge,North America,Canada,Foundational Advance,Collegiate,8,Accepted,2013,Overgrad,gold,1,1
1419,Lethbridge,North America,Canada,Health & Medicine,Collegiate,17,Accepted,2014,Overgrad,gold,0,0
1791,Lethbridge,North America,Canada,Food & Nutrition,Collegiate,17,Accepted,2015,Overgrad,gold,0,0
2109,Lethbridge,North America,Canada,Diagnostics,Collegiate,18,Accepted,2016,Overgrad,gold,0,0
2443,Lethbridge,North America,Canada,Foundational Advance,Collegiate,25,Accepted,2017,Overgrad,gold,0,0
2683,Lethbridge,North America,Canada,Foundational Advance,Collegiate,18,Accepted,2018,Overgrad,gold,0,0
736,Lethbridge_Canada,North America,Canada,,High_school,39,Accepted,2012,IGEM,blocked,0,0
988,Lethbridge_Canada,North America,Canada,Health & Medicine(P),High_school,31,Accepted,2013,IGEM,blocked,0,0
1292,Lethbridge_Canada,North America,Canada,Environment(P),High_school,23,Accepted,2014,IGEM,blocked,0,0
155,Lethbridge_CCS,North America,Canada,,Collegiate,6,Accepted,2008,IGEM,bronze,0,0
1233,Lethbridge_Entrepreneurs,North America,Canada,Entrepreneurship,Collegiate,3,Accepted,2013,Overgrad,blocked,0,0
1792,Lethbridge_HS,North America,Canada,High School,High_school,16,Accepted,2015,High_school,bronze,0,0
2124,Lethbridge_HS,North America,Canada,High School,High_school,16,Accepted,2016,High_school,bronze,0,0
2481,Lethbridge_HS,North America,Canada,High School,High_school,17,Accepted,2017,High_school,silver,0,0
2692,Lethbridge_HS,North America,Canada,High School,High_school,22,Accepted,2018,High_school,silver,0,0
1663,Liceo_Eugenio_Hostos,Latin America,Chile,High School,High_school,5,Accepted,2015,High_school,bronze,0,0
1565,LIKA-CESAR-Brasil,Latin America,Brazil,Health & Medicine,Collegiate,13,Accepted,2014,Overgrad,silver,0,0
1083,Linkoping_Sweden,Europe,Sweden,Health & Medicine,Collegiate,12,Accepted,2013,Overgrad,bronze,0,0
1447,Linkoping_Sweden,Europe,Sweden,Health & Medicine,Collegiate,17,Accepted,2014,Overgrad,bronze,0,0
1704,Linkoping_Sweden,Europe,Sweden,New Application,Collegiate,19,Accepted,2015,Overgrad,bronze,0,0
2095,Linkoping_Sweden,Europe,Sweden,Environment,Collegiate,16,Accepted,2016,Overgrad,bronze,0,0
2474,Linkoping_Sweden,Europe,Sweden,Manufacturing,Collegiate,13,Accepted,2017,Overgrad,silver,0,0
2671,Linkoping_Sweden,Europe,Sweden,Manufacturing,Collegiate,15,Accepted,2018,Overgrad,silver,0,0
12,Ljubljana,Europe,Slovenia,Medical,Collegiate,13,Accepted,2007,IGEM,gold,0,0
368,LMU-Munich,Europe,Germany,Foundational Advance,Collegiate,27,Accepted,2010,IGEM,bronze,0,0
549,LMU-Munich,Europe,Germany,Environment,Collegiate,12,Accepted,2011,IGEM,bronze,0,0
823,LMU-Munich,Europe,Germany,New Application,Collegiate,11,Accepted,2012,IGEM,gold,1,0
1351,LMU-Munich,Europe,Germany,Health & Medicine,Collegiate,20,Accepted,2014,Overgrad,gold,0,0
2170,LMU-TUM_Munich,Europe,Germany,Manufacturing,Collegiate,24,Accepted,2016,Overgrad,gold,1,1
2112,LN-Shiyan-China,Asia,China,High School,High_school,18,Accepted,2016,High_school,none,0,0
1337,London_BioHackspace,Europe,United Kingdom,Community Labs,Community_lab,8,Accepted,2014,Unspecified,none,0,0
1845,London_Biohackspace,Europe,United Kingdom,Community Labs,Community_lab,11,Accepted,2015,Unspecified,none,0,0
